date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:12:25	20093/20093	---M--	200	added ('OK')	image/jpeg	etag:%2261cc8f13-4e7d%22	https://huemor.rocks/wp-content/uploads/2021/12/James-square.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/James-square.jpg	(from https://huemor.rocks/agency/news/page/2/)
00:12:26	6651/6651	---M--	200	added ('OK')	image/jpeg	etag:%2261cc8f1a-19fb%22	https://huemor.rocks/wp-content/uploads/2021/12/James-square-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/James-square-300x300.jpg	(from https://huemor.rocks/agency/news/page/2/)
00:12:26	45093/45093	---M--	200	added ('OK')	image/jpeg	etag:%2261cc8ebd-b025%22	https://huemor.rocks/wp-content/uploads/2021/12/Caleb-square.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Caleb-square.jpg	(from https://huemor.rocks/agency/news/page/2/)
00:12:27	180219/180219	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Jan%202022%2009:59:39%20GMT	https://huemor.rocks/blog/news/james-utkovic-is-promoted-to-creative-director/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/james-utkovic-is-promoted-to-creative-director/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:27	9527/9527	---M--	200	added ('OK')	image/jpeg	etag:%2261cc8ec6-2537%22	https://huemor.rocks/wp-content/uploads/2021/12/Caleb-square-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Caleb-square-300x300.jpg	(from https://huemor.rocks/agency/news/page/2/)
00:12:27	122204/122204	---M--	200	added ('OK')	image/png	etag:%2261cc86b0-1dd5c%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Rianat-Abbas.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Rianat-Abbas.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:28	46871/46871	---M--	200	added ('OK')	image/png	etag:%2261cc86bb-b717%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Rianat-Abbas-300x300.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Rianat-Abbas-300x300.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:28	180271/180271	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Jan%202022%2009:59:18%20GMT	https://huemor.rocks/blog/news/caleb-shultz-is-promoted-to-director-of-projects/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/caleb-shultz-is-promoted-to-director-of-projects/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:28	125590/125590	---M--	200	added ('OK')	image/png	etag:%2261cc8527-1ea96%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Sasa-Petrovic%cc%81.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Sasa-Petrovic%cc%81.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:29	180092/180092	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Jan%202022%2009:58:56%20GMT	https://huemor.rocks/blog/news/huemor-adds-a-new-designer-to-their-team-2/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-adds-a-new-designer-to-their-team-2/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:29	46186/46186	---M--	200	added ('OK')	image/png	etag:%2261cc8531-b46a%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Sasa-Petrovic%cc%81-300x300.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Sasa-Petrovic%cc%81-300x300.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:29	180146/180146	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Jan%202022%2009:58:39%20GMT	https://huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team-2/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team-2/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:30	113318/113318	---M--	200	added ('OK')	image/png	etag:%2261f020e3-1baa6%22	https://huemor.rocks/wp-content/uploads/2022/01/square-team-photo-Laurentiu-Arghirescu-Developer.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2022/01/square-team-photo-Laurentiu-Arghirescu-Developer.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:31	41301/41301	---M--	200	added ('OK')	image/png	etag:%2261f02113-a155%22	https://huemor.rocks/wp-content/uploads/2022/01/square-team-photo-Laurentiu-Arghirescu-Developer-300x300.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2022/01/square-team-photo-Laurentiu-Arghirescu-Developer-300x300.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:31	123262/123262	---M--	200	added ('OK')	image/png	etag:%2261cc888c-1e17e%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Erjon-Mitrovica.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Erjon-Mitrovica.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:31	180226/180226	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jan%202022%2011:08:31%20GMT	https://huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team-5/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team-5/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:31	41422/41422	---M--	200	added ('OK')	image/png	etag:%2261cc8896-a1ce%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Erjon-Mitrovica-300x300.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Erjon-Mitrovica-300x300.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:32	38455/38455	---M--	200	added ('OK')	image/png	etag:%2261cb2e36-9637%22	https://huemor.rocks/wp-content/uploads/2021/12/Announcement-VRC.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Announcement-VRC.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:32	20756/20756	---M--	200	added ('OK')	image/png	etag:%2261cb2e3f-5114%22	https://huemor.rocks/wp-content/uploads/2021/12/Announcement-VRC-300x300.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Announcement-VRC-300x300.png	(from https://huemor.rocks/agency/news/page/2/)
00:12:38	179887/179887	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Dec%202021%2009:31:01%20GMT	https://huemor.rocks/blog/news/cernucci-wins-2-awards/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/cernucci-wins-2-awards/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:39	179852/179852	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2010:33:11%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-vrc-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-vrc-website/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:39	300675/300675	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:23:54%20GMT	https://huemor.rocks/agency/news/page/4/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/news/page/4/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:39	180140/180140	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Dec%202021%2011:11:04%20GMT	https://huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team-3/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team-3/index.html	(from https://huemor.rocks/agency/news/page/2/)
00:12:39	134047/134047	---M--	200	added ('OK')	image/png	etag:%2261bc9a0e-20b9f%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Alexis-Peterson-Project-Management.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Alexis-Peterson-Project-Management.png	(from https://huemor.rocks/agency/news/page/3/)
00:12:40	48458/48458	---M--	200	added ('OK')	image/png	etag:%2261bc9a1b-bd4a%22	https://huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Alexis-Peterson-Project-Management-300x300.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/square-team-photo-Alexis-Peterson-Project-Management-300x300.png	(from https://huemor.rocks/agency/news/page/3/)
00:12:40	20364/20364	---M--	200	added ('OK')	image/jpeg	etag:%2260916dce-4f8c%22	https://huemor.rocks/wp-content/uploads/2021/04/adiella-square.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/adiella-square.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:41	180347/180347	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Dec%202021%2009:42:31%20GMT	https://huemor.rocks/blog/news/huemor-adds-a-new-project-manager-to-their-team/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-adds-a-new-project-manager-to-their-team/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:41	6897/6897	---M--	200	added ('OK')	image/jpeg	etag:%2260916dda-1af1%22	https://huemor.rocks/wp-content/uploads/2021/04/adiella-square-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/adiella-square-300x300.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:41	27238/27238	---M--	200	added ('OK')	image/jpeg	etag:%2261a0ee82-6a66%22	https://huemor.rocks/wp-content/uploads/2021/11/Announcement-Reina.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/11/Announcement-Reina.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:41	180158/180158	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Dec%202021%2011:31:01%20GMT	https://huemor.rocks/blog/news/adiella-smith-is-promoted-to-ui-ux-designer/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/adiella-smith-is-promoted-to-ui-ux-designer/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:42	10343/10343	---M--	200	added ('OK')	image/jpeg	etag:%2261a0ee8f-2867%22	https://huemor.rocks/wp-content/uploads/2021/11/Announcement-Reina-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/11/Announcement-Reina-300x300.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:42	41754/41754	---M--	200	added ('OK')	image/jpeg	etag:%2261b0c861-a31a%22	https://huemor.rocks/wp-content/uploads/2021/12/Gezim-square.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Gezim-square.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:42	180036/180036	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Nov%202021%2009:26:15%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-reina-imaging-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-reina-imaging-website/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:42	15056/15056	---M--	200	added ('OK')	image/jpeg	etag:%2261b0c86e-3ad0%22	https://huemor.rocks/wp-content/uploads/2021/12/Gezim-square-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Gezim-square-300x300.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:43	70124/70124	---M--	200	added ('OK')	image/png	etag:%2261cb2e26-111ec%22	https://huemor.rocks/wp-content/uploads/2021/12/announcement-stonesourcehome.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/announcement-stonesourcehome.png	(from https://huemor.rocks/agency/news/page/3/)
00:12:43	179997/179997	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2010:02:35%20GMT	https://huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-adds-a-new-developer-to-their-team/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:43	27977/27977	---M--	200	added ('OK')	image/png	etag:%2261cb2e2f-6d49%22	https://huemor.rocks/wp-content/uploads/2021/12/announcement-stonesourcehome-300x300.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/announcement-stonesourcehome-300x300.png	(from https://huemor.rocks/agency/news/page/3/)
00:12:44	180006/180006	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2009:12:21%20GMT	https://huemor.rocks/blog/news/arm-creative-wins-3-awards/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/arm-creative-wins-3-awards/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:44	48318/48318	---M--	200	added ('OK')	image/jpeg	etag:%22617c01ae-bcbe%22	https://huemor.rocks/wp-content/uploads/2021/10/Cernucci-Announcement.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/10/Cernucci-Announcement.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:44	180270/180270	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2010:35:15%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-stone-source-home-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-stone-source-home-website/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:44	14348/14348	---M--	200	added ('OK')	image/jpeg	etag:%22617c01b7-380c%22	https://huemor.rocks/wp-content/uploads/2021/10/Cernucci-Announcement-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/10/Cernucci-Announcement-300x300.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:45	180304/180304	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Nov%202021%2009:05:01%20GMT	https://huemor.rocks/blog/news/luseta-beauty-wins-4-awards/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/luseta-beauty-wins-4-awards/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:45	22430/22430	---M--	200	added ('OK')	image/jpeg	etag:%2261a7985b-579e%22	https://huemor.rocks/wp-content/uploads/2021/12/Lemuel-square.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Lemuel-square.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:45	179998/179998	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Oct%202021%2010:14:57%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-cernucci-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-cernucci-website/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:45	9127/9127	---M--	200	added ('OK')	image/jpeg	etag:%2261a7986b-23a7%22	https://huemor.rocks/wp-content/uploads/2021/12/Lemuel-square-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/12/Lemuel-square-300x300.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:46	46339/46339	---M--	200	added ('OK')	image/jpeg	etag:%22615dc26f-b503%22	https://huemor.rocks/wp-content/uploads/2021/10/ARM-Announcement-Photo.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/10/ARM-Announcement-Photo.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:46	180224/180224	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2010:51:31%20GMT	https://huemor.rocks/blog/news/huemor-adds-a-new-quality-assurance-to-their-team-3/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-adds-a-new-quality-assurance-to-their-team-3/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:46	13556/13556	---M--	200	added ('OK')	image/jpeg	etag:%22615dc279-34f4%22	https://huemor.rocks/wp-content/uploads/2021/10/ARM-Announcement-Photo-300x300.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/10/ARM-Announcement-Photo-300x300.jpg	(from https://huemor.rocks/agency/news/page/3/)
00:12:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Apr%202022%2018:42:49%20GMT	https://huemor.rocks/blog/author/huemor/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/author/huemor/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:47	184264/184264	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2015:34:00%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-arm-creative-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-arm-creative-website/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:48	298017/298017	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:23:54%20GMT	https://huemor.rocks/agency/news/page/5/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/news/page/5/index.html	(from https://huemor.rocks/agency/news/page/3/)
00:12:48	35790/35790	---M--	200	added ('OK')	image/jpeg	etag:%2260783e8d-8bce%22	https://huemor.rocks/wp-content/uploads/2021/04/aerotech-ft-thumbnail.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/aerotech-ft-thumbnail.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:48	7022/7022	---M--	200	added ('OK')	image/jpeg	etag:%2260783e8c-1b6e%22	https://huemor.rocks/wp-content/uploads/2021/04/aerotech-ft-thumbnail-300x270.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/aerotech-ft-thumbnail-300x270.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:48	82814/82814	---M--	200	added ('OK')	image/jpeg	etag:%2260916ecf-1437e%22	https://huemor.rocks/wp-content/uploads/2021/03/fairtytaleshair-thumbnail.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/03/fairtytaleshair-thumbnail.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:49	184163/184163	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Mar%202021%2015:56:23%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-aerotech-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-aerotech-website/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:49	12438/12438	---M--	200	added ('OK')	image/jpeg	etag:%2260916ede-3096%22	https://huemor.rocks/wp-content/uploads/2021/03/fairtytaleshair-thumbnail-300x272.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/03/fairtytaleshair-thumbnail-300x272.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:50	184893/184893	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Mar%202021%2016:52:33%20GMT	https://huemor.rocks/blog/news/clutch-names-huemor-a-2021-b2b-website-leader-2/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/clutch-names-huemor-a-2021-b2b-website-leader-2/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:50	74366/74366	---M--	200	added ('OK')	image/jpeg	etag:%2260783eb7-1227e%22	https://huemor.rocks/wp-content/uploads/2021/04/featured_thumbnail_energyhub-scaled.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/featured_thumbnail_energyhub-scaled.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:50	179694/179694	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Mar%202021%2011:50:16%20GMT	https://huemor.rocks/blog/news/clutch-names-huemor-a-2021-b2b-website-leader/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/clutch-names-huemor-a-2021-b2b-website-leader/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:50	184492/184492	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Mar%202021%2017:36:35%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-fairytales-haircare-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-fairytales-haircare-website/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:51	5531/5531	---M--	200	added ('OK')	image/jpeg	etag:%2260783eb4-159b%22	https://huemor.rocks/wp-content/uploads/2021/04/featured_thumbnail_energyhub-300x273.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/featured_thumbnail_energyhub-300x273.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:51	184309/184309	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Jan%202021%2017:29:30%20GMT	https://huemor.rocks/blog/news/huemor-launches-the-new-energyhub-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-the-new-energyhub-website/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:51	48645/48645	---M--	200	added ('OK')	image/jpeg	etag:%2260783e45-be05%22	https://huemor.rocks/wp-content/uploads/2021/03/extensis-thumbnail.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/03/extensis-thumbnail.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:52	7424/7424	---M--	200	added ('OK')	image/jpeg	etag:%2260783e4a-1d00%22	https://huemor.rocks/wp-content/uploads/2021/03/extensis-thumbnail-300x273.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/03/extensis-thumbnail-300x273.jpg	(from https://huemor.rocks/agency/news/page/7/)
00:12:53	299518/299518	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:23:54%20GMT	https://huemor.rocks/agency/news/page/6/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/news/page/6/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:53	178967/178967	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202019%2012:25:08%20GMT	https://huemor.rocks/blog/news/clutches-ranks-huemor-as-a-top-agency/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/clutches-ranks-huemor-as-a-top-agency/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:53	184157/184157	---MCZ	200	added ('OK')	text/html	date:Tue,%2015%20Dec%202020%2017:17:00%20GMT	https://huemor.rocks/blog/news/huemor-launches-extensishr-website/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/news/huemor-launches-extensishr-website/index.html	(from https://huemor.rocks/agency/news/page/7/)
00:12:54	50408/50408	---M--	200	added ('OK')	image/jpeg	etag:%2260eef044-c4e8%22	https://huemor.rocks/wp-content/uploads/2021/07/roi-calculator-featured.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/07/roi-calculator-featured.jpg	(from https://huemor.rocks/roi-calculator/)
00:12:54	18703/18703	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Apr%202022%2018:42:57%20GMT	https://huemor.rocks/wp-json/wp/v2/pages/26987	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/wp/v2/pages/26987.json	(from https://huemor.rocks/roi-calculator/)
00:12:55	2636/2636	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Apr%202022%2018:42:58%20GMT	https://huemor.rocks/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhuemor.rocks%2Froi-calculator%2F	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/oembed/1.0/embed1c55.json	(from https://huemor.rocks/roi-calculator/)
00:12:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Apr%202022%2018:42:58%20GMT	https://huemor.rocks/?p=26987	C:/Users/udayk/Downloads/agency/huemor.rocks/index8f8e.html	(from https://huemor.rocks/roi-calculator/)
00:12:56	2756/2756	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Apr%202022%2018:42:58%20GMT	https://huemor.rocks/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhuemor.rocks%2Froi-calculator%2F&format=xml	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/oembed/1.0/embed8916	(from https://huemor.rocks/roi-calculator/)
00:12:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Jun%202021%2012:58:00%20GMT	https://huemor.rocks/project-calculator	C:/Users/udayk/Downloads/agency/huemor.rocks/project-calculator	(from https://huemor.rocks/roi-calculator/)
00:12:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Jun%202021%2012:58:00%20GMT	https://huemor.rocks/project-calculator	C:/Users/udayk/Downloads/agency/huemor.rocks/project-calculator	(from https://huemor.rocks/roi-calculator/)
00:12:57	1783/1783	---M--	200	added ('OK')	image/png	etag:%22f2029cc081016129f0a3f2db8bfbb56f%22	https://no-cache.hubspot.com/cta/default/6606556/73b7a43c-92d7-4ad4-8d83-bc4d2970c9a1.png	C:/Users/udayk/Downloads/agency/no-cache.hubspot.com/cta/default/6606556/73b7a43c-92d7-4ad4-8d83-bc4d2970c9a1.png	(from https://huemor.rocks/roi-calculator/)
00:12:57	15916/15916	---MCZ	200	added ('OK')	application/javascript	etag:W/%226245c90b-3e2c%22	https://huemor.rocks/wp-content/cache/min/1/cta/current.js?ver=1648740619	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/cache/min/1/cta/currentcd68.js	(from https://huemor.rocks/roi-calculator/)
00:12:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Sep%202021%2010:02:13%20GMT	https://huemor.rocks/contact	C:/Users/udayk/Downloads/agency/huemor.rocks/contact	(from https://huemor.rocks/roi-calculator/)
00:13:00	22296/22296	---M--	200	added ('OK')	image/png	etag:%22620536c6-6ed9%22	https://huemor.rocks/wp-content/uploads/2022/02/Product-Page-Design-The-Ultimate-Guide-for-2021.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2022/02/Product-Page-Design-The-Ultimate-Guide-for-2021.png	(from https://huemor.rocks/blog/product-page-design/)
00:13:01	806/806	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22378255931239990347bca6d21f1e00b3-gzip%22	https://huemor.rocks/blog/product-page-design/feed/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/product-page-design/feed/index.html	(from https://huemor.rocks/blog/product-page-design/)
00:13:01	130631/130631	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Apr%202022%2018:43:03%20GMT	https://huemor.rocks/wp-json/wp/v2/posts/29739	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/wp/v2/posts/29739.json	(from https://huemor.rocks/blog/product-page-design/)
00:13:01	2790/2790	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Apr%202022%2018:43:04%20GMT	https://huemor.rocks/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhuemor.rocks%2Fblog%2Fproduct-page-design%2F	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/oembed/1.0/embed3b77.json	(from https://huemor.rocks/blog/product-page-design/)
00:13:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Mar%202022%2013:39:51%20GMT	https://huemor.rocks/?p=29739	C:/Users/udayk/Downloads/agency/huemor.rocks/index80dc.html	(from https://huemor.rocks/blog/product-page-design/)
